FIPS,STATE,COUNTY,X,Y
40017,Oklahoma,Canadian County,-178156.6675,1389365.639
40019,Oklahoma,Carter County,-117514.5144,1243833.013
40021,Oklahoma,Cherokee County,89495.05064,1428739.046
40023,Oklahoma,Choctaw County,40909.02256,1217959.455
40025,Oklahoma,Cimarron County,-576088.4213,1542341.074
40027,Oklahoma,Cleveland County,-119753.4084,1350394.931
40029,Oklahoma,Coal County,-27122.00373,1280801.265
40031,Oklahoma,Comanche County,-224683.4933,1291924.723
40033,Oklahoma,Cotton County,-216693.8889,1250101.165
40035,Oklahoma,Craig County,69989.20552,1524341.164
40037,Oklahoma,Creek County,-33180.29652,1427860.301
40039,Oklahoma,Custer County,-269378.8426,1402568.239
40041,Oklahoma,Delaware County,106400.3843,1485193.449
40043,Oklahoma,Dewey County,-268592.1733,1441637.206
40045,Oklahoma,Ellis County,-334354.3212,1469757.135
40047,Oklahoma,Garfield County,-158451.6176,1482704.932
40049,Oklahoma,Garvin County,-118975.1575,1294583.067
40051,Oklahoma,Grady County,-170449.2248,1330283.435
40053,Oklahoma,Grant County,-157779.5663,1529452.24
40055,Oklahoma,Greer County,-322490.2622,1325492.66
40057,Oklahoma,Harmon County,-349210.9949,1305222.732
40059,Oklahoma,Harper County,-324108.3845,1533341.2
40061,Oklahoma,Haskell County,79768.07488,1352358.179
40063,Oklahoma,Hughes County,-22676.52282,1332252.888
40065,Oklahoma,Jackson County,-310765.232,1286297.334
40067,Oklahoma,Jefferson County,-168104.6812,1228956.164
40069,Oklahoma,Johnston County,-60340.40335,1250568.395
40071,Oklahoma,Kay County,-101098.5608,1530972.82
40073,Oklahoma,Kingfisher County,-173566.4642,1434397.812
40075,Oklahoma,Kiowa County,-270041.9418,1321673.079
40077,Oklahoma,Latimer County,67901.54157,1313250.126
40079,Oklahoma,Le Flore County,117501.8297,1316380.615
40081,Oklahoma,Lincoln County,-79037.08171,1405823.848
40083,Oklahoma,Logan County,-129046.5511,1430665.181
40085,Oklahoma,Love County,-114155.3537,1210162.312
40087,Oklahoma,Mcclain County,-130589.5944,1328817.23
40089,Oklahoma,Mccurtain County,112487.9961,1228656.218
40091,Oklahoma,Mcintosh County,29982.9132,1368656.154
40093,Oklahoma,Major County,-225472.0321,1476686.599
40095,Oklahoma,Marshall County,-70503.86208,1218007.502
40097,Oklahoma,Mayes County,68395.84093,1472800.954
40099,Oklahoma,Murray County,-97322.12456,1269452.292
40101,Oklahoma,Muskogee County,55744.52262,1395930.766
40103,Oklahoma,Noble County,-109371.0513,1482950.65
40105,Oklahoma,Nowata County,33823.47085,1528233.16
40107,Oklahoma,Okfuskee County,-29036.11187,1378951.224
40109,Oklahoma,Oklahoma County,-126483.9224,1389459.481
40111,Oklahoma,Okmulgee County,3201.79759,1399158.991
40113,Oklahoma,Osage County,-35275.7476,1509245.372
40115,Oklahoma,Ottawa County,105087.4154,1533019.503
40117,Oklahoma,Pawnee County,-62214.01394,1474451.82
40119,Oklahoma,Payne County,-87055.76715,1447844.358
40121,Oklahoma,Pittsburg County,22731.15828,1318291.474
40123,Oklahoma,Pontotoc County,-62178.91762,1296588.177
40125,Oklahoma,Pottawatomie County,-85606.47493,1350359.751
40127,Oklahoma,Pushmataha County,56897.8598,1261722.177
40129,Oklahoma,Roger Mills County,-331424.3716,1410300.12
40131,Oklahoma,Rogers County,35135.21385,1480454.456
40133,Oklahoma,Seminole County,-55593.7687,1345665.1
40135,Oklahoma,Sequoyah County,111965.8002,1382996.91
40137,Oklahoma,Stephens County,-168703.9649,1270894.586
40139,Oklahoma,Texas County,-485375.9387,1536556.835
40141,Oklahoma,Tillman County,-266828.8516,1260787.559
40143,Oklahoma,Tulsa County,5224.321846,1452294.319
40145,Oklahoma,Wagoner County,42808.02729,1434521.978
40147,Oklahoma,Washington County,8451.128847,1518823.415
40149,Oklahoma,Washita County,-269724.5315,1363575.703
40151,Oklahoma,Woods County,-253160.3422,1528423.051
40153,Oklahoma,Woodward County,-289955.9938,1491026.596
41001,Oregon,Baker County,-1699438.162,2608001.592
41003,Oregon,Benton County,-2146099.187,2700969.358
41005,Oregon,Clackamas County,-2032880.138,2748896.368
41007,Oregon,Clatsop County,-2115393.585,2866280.131
41009,Oregon,Columbia County,-2074787.03,2848324.053
41011,Oregon,Coos County,-2236802.383,2574691.895
41013,Oregon,Crook County,-1921151.285,2597708.614
41015,Oregon,Curry County,-2267607.231,2500385.432
41017,Oregon,Deschutes County,-1994901.668,2591163.514
41019,Oregon,Douglas County,-2164084.294,2565294.878
41021,Oregon,Gilliam County,-1875268.116,2727845.107
41023,Oregon,Grant County,-1807662.698,2608814.409
41025,Oregon,Harney County,-1842704.732,2453080.978
41027,Oregon,Hood River County,-1980025.628,2772306.773
41029,Oregon,Jackson County,-2156608.826,2464454.771
41031,Oregon,Jefferson County,-1970171.059,2667030.593
41033,Oregon,Josephine County,-2223563.95,2476373.825
41035,Oregon,Klamath County,-2064163.568,2467573.551
41037,Oregon,Lake County,-1961625.112,2452390.905
41039,Oregon,Lane County,-2118879.227,2628865.129
41041,Oregon,Lincoln County,-2174682.692,2726896.411
41043,Oregon,Linn County,-2078027.458,2680828.724
41045,Oregon,Malheur County,-1733628.566,2441572.894
41047,Oregon,Marion County,-2069060.898,2726265.951
41049,Oregon,Morrow County,-1826592.935,2720036.824
41051,Oregon,Multnomah County,-2036665.258,2791475.322
41053,Oregon,Polk County,-2131854.012,2744604.422
41055,Oregon,Sherman County,-1910758.402,2740349.254
41057,Oregon,Tillamook County,-2136618.87,2810959.189
41059,Oregon,Umatilla County,-1757807.05,2722690.257
41061,Oregon,Union County,-1709740.622,2679066.595
41063,Oregon,Wallowa County,-1639795.486,2693611.715
41065,Oregon,Wasco County,-1954049.185,2723736.996
41067,Oregon,Washington County,-2087495.724,2807625.877
41069,Oregon,Wheeler County,-1879519.817,2654023.051
41071,Oregon,Yamhill County,-2113514.285,2777390.348
42001,Pennsylvania,Adams County,1581875.064,2029400.655
42003,Pennsylvania,Allegheny County,1340289.628,2052713.595
42005,Pennsylvania,Armstrong County,1376413.78,2098078.46
42007,Pennsylvania,Beaver County,1305889.304,2071193.128
42009,Pennsylvania,Bedford County,1473184.117,2023798.399
42011,Pennsylvania,Berks County,1676333.766,2111342.483
42013,Pennsylvania,Blair County,1475160.903,2078209.205
42015,Pennsylvania,Bradford County,1596515.267,2251514.685
42017,Pennsylvania,Bucks County,1745633.551,2117385.439
42019,Pennsylvania,Butler County,1337590.339,2102567.407
42021,Pennsylvania,Cambria County,1444689.53,2074193.143
42023,Pennsylvania,Cameron County,1467229.207,2185659.851
42025,Pennsylvania,Carbon County,1682297.897,2170140.233
42027,Pennsylvania,Centre County,1509494.377,2134790.064
42029,Pennsylvania,Chester County,1701412.133,2065940.824
42031,Pennsylvania,Clarion County,1372665.672,2140579.475
42033,Pennsylvania,Clearfield County,1454142.899,2133464.921
42035,Pennsylvania,Clinton County,1517690.196,2172273.438
42037,Pennsylvania,Columbia County,1622394.822,2172315.89
42039,Pennsylvania,Crawford County,1307257.316,2185193.456
42041,Pennsylvania,Cumberland County,1571533.317,2060710.058
42043,Pennsylvania,Dauphin County,1606103.319,2096485.218
42045,Pennsylvania,Delaware County,1731682.361,2066067.558
42047,Pennsylvania,Elk County,1431155.363,2177641.106
42049,Pennsylvania,Erie County,1307535.891,2220156.836
42051,Pennsylvania,Fayette County,1378511.3,1996883.489
42053,Pennsylvania,Forest County,1381551.31,2178527.873
42055,Pennsylvania,Franklin County,1538800.032,2027269.531
42057,Pennsylvania,Fulton County,1506294.912,2020785.076
42059,Pennsylvania,Greene County,1331673.938,1981403.637
42061,Pennsylvania,Huntingdon County,1506866.668,2076919.913
42063,Pennsylvania,Indiana County,1410676.886,2085864.825
42065,Pennsylvania,Jefferson County,1408466.268,2139659.345
42067,Pennsylvania,Juniata County,1552118.755,2098795.276
42069,Pennsylvania,Lackawanna County,1678063.195,2228579.147
42071,Pennsylvania,Lancaster County,1658497.002,2064716.084
42073,Pennsylvania,Lawrence County,1301449.84,2105533.834
42075,Pennsylvania,Lebanon County,1633708.275,2096683.059
42077,Pennsylvania,Lehigh County,1699112.311,2138770.953
42079,Pennsylvania,Luzerne County,1653351.821,2193500.035
42081,Pennsylvania,Lycoming County,1561950.648,2193635.395
42083,Pennsylvania,Mckean County,1429885.045,2220922.964
42085,Pennsylvania,Mercer County,1302019.114,2140915.863
42087,Pennsylvania,Mifflin County,1532755.461,2104065.458
42089,Pennsylvania,Monroe County,1709056.974,2192003.055
42091,Pennsylvania,Montgomery County,1727248.17,2098844.026
42093,Pennsylvania,Montour County,1602149.321,2165666.682
42095,Pennsylvania,Northampton County,1718996.522,2159377.207
42097,Pennsylvania,Northumberland County,1602057.96,2145493.006
42099,Pennsylvania,Perry County,1566640.722,2086593.725
42101,Pennsylvania,Philadelphia County,1751441.689,2080937.922
42103,Pennsylvania,Pike County,1727250.264,2227452.264
42105,Pennsylvania,Potter County,1485798.53,2224296.623
42107,Pennsylvania,Schuylkill County,1645709.504,2137970.773
42109,Pennsylvania,Snyder County,1574275.135,2130545.407
42111,Pennsylvania,Somerset County,1429094.609,2011809.21
42113,Pennsylvania,Sullivan County,1604588.651,2214031.262
42115,Pennsylvania,Susquehanna County,1653442.064,2267301.476
42117,Pennsylvania,Tioga County,1537131.813,2237598.109
42119,Pennsylvania,Union County,1570613.582,2151895.609
42121,Pennsylvania,Venango County,1341070.721,2158752.11
42123,Pennsylvania,Warren County,1372531.962,2211179.994
42125,Pennsylvania,Washington County,1323351.94,2018108.583
42127,Pennsylvania,Wayne County,1697727.853,2257139.2
42129,Pennsylvania,Westmoreland County,1385974.15,2042662.979
42131,Pennsylvania,Wyoming County,1643088.775,2230410.228
42133,Pennsylvania,York County,1621663.153,2043017.974
44001,Rhode Island,Bristol County,2018755.881,2342662.994
44003,Rhode Island,Kent County,1995182.409,2331846.069
44005,Rhode Island,Newport County,2026796.292,2326850.302
44007,Rhode Island,Providence County,1990539.354,2353769.089
44009,Rhode Island,Washington County,1998519.86,2309267.181
45001,South Carolina,Abbeville County,1233904.427,1327933.576
45003,South Carolina,Aiken County,1319815.773,1263983.766
45005,South Carolina,Allendale County,1354654.169,1206555.333
45007,South Carolina,Anderson County,1213040.652,1358418.683
45009,South Carolina,Bamberg County,1378521.094,1235921.641
45011,South Carolina,Barnwell County,1342753.031,1236098.031
45013,South Carolina,Beaufort County,1422969.875,1149284.841
45015,South Carolina,Berkeley County,1479695.44,1250590.851
45017,South Carolina,Calhoun County,1395339.658,1290613.603
45019,South Carolina,Charleston County,1486274.334,1210584.557
45021,South Carolina,Cherokee County,1295852.481,1430438.159
45023,South Carolina,Chester County,1343252.819,1397436.613
45025,South Carolina,Chesterfield County,1433973.062,1406304.158
45027,South Carolina,Clarendon County,1446754.817,1298002.946
45029,South Carolina,Colleton County,1420276.636,1202878.044
45031,South Carolina,Darlington County,1457757.858,1375458.332
45033,South Carolina,Dillon County,1508707.785,1391005.584
45035,South Carolina,Dorchester County,1440375.919,1230614.934
45037,South Carolina,Edgefield County,1285877.942,1284646.665
45039,South Carolina,Fairfield County,1351833.839,1365215.886
45041,South Carolina,Florence County,1486637.477,1345492.052
45043,South Carolina,Georgetown County,1531529.213,1286308.015
45045,South Carolina,Greenville County,1231184.545,1403328.199
45047,South Carolina,Greenwood County,1265105.223,1324705.806
45049,South Carolina,Hampton County,1378190.662,1186307.961
45051,South Carolina,Horry County,1552375.47,1345424.088
45053,South Carolina,Jasper County,1394211.904,1150416.926
45055,South Carolina,Kershaw County,1400663.565,1366623.446
45057,South Carolina,Lancaster County,1384086.392,1403329.781
45059,South Carolina,Laurens County,1270662.378,1362776.656
45061,South Carolina,Lee County,1434148.183,1352336.958
45063,South Carolina,Lexington County,1346738.572,1308601.146
45065,South Carolina,Mccormick County,1252619.994,1294113.473
45067,South Carolina,Marion County,1516215.834,1357000.88
45069,South Carolina,Marlboro County,1477747.456,1409462.874
45071,South Carolina,Newberry County,1310463.886,1346837.147
45073,South Carolina,Oconee County,1170904.671,1378993.2
45075,South Carolina,Orangeburg County,1397734.609,1264367.994
45077,South Carolina,Pickens County,1199434.591,1398170.842
45079,South Carolina,Richland County,1378047.721,1327144.98
45081,South Carolina,Saluda County,1303698.653,1313763.029
45083,South Carolina,Spartanburg County,1264596.645,1412493.179
45085,South Carolina,Sumter County,1427140.308,1323124.199
45087,South Carolina,Union County,1301978.779,1390787.374
45089,South Carolina,Williamsburg County,1492001.499,1300584.526
45091,South Carolina,York County,1336110.314,1428342.555
46003,South Dakota,Aurora County,-205546.3815,2305633.065
46005,South Dakota,Beadle County,-180991.5047,2382729.2
46007,South Dakota,Bennett County,-457727.3674,2258156.846
46009,South Dakota,Bon Homme County,-152871.4427,2222903.181
46011,South Dakota,Brookings County,-62841.50559,2375812.399
46013,South Dakota,Brown County,-183533.914,2513545.566
46015,South Dakota,Brule County,-247215.6294,2306885.307
46017,South Dakota,Buffalo County,-255776.5185,2347161.487
46019,South Dakota,Butte County,-591384.917,2458591.356
46021,South Dakota,Campbell County,-315290.3362,2538198.485
46023,South Dakota,Charles Mix County,-209092.1368,2248771.255
46025,South Dakota,Clark County,-136460.6901,2431170.342
46027,South Dakota,Clay County,-79205.4599,2213558.179
46029,South Dakota,Codington County,-93621.98477,2443855.722
46031,South Dakota,Corson County,-404700.2809,2535630.14
46033,South Dakota,Custer County,-597690.3561,2321845.469
46035,South Dakota,Davison County,-172257.7424,2299973.361
46037,South Dakota,Day County,-125871.1316,2487641.266
46039,South Dakota,Deuel County,-52790.14032,2419197.543
46041,South Dakota,Dewey County,-382546.4891,2472936.206
46043,South Dakota,Douglas County,-190756.9985,2268322.716
46045,South Dakota,Edmunds County,-251572.0331,2496588.095
46047,South Dakota,Fall River County,-607651.5102,2273523.122
46049,South Dakota,Faulk County,-247371.6976,2457734.164
46051,South Dakota,Grant County,-60295.17152,2465132.966
46053,South Dakota,Gregory County,-257538.7499,2248508.982
46055,South Dakota,Haakon County,-440560.9607,2380001.02
46057,South Dakota,Hamlin County,-94020.54575,2410020.253
46059,South Dakota,Hand County,-238205.5205,2399107.403
46061,South Dakota,Hanson County,-143486.1146,2299359.085
46063,South Dakota,Harding County,-584442.4935,2533261.791
46065,South Dakota,Hughes County,-317399.9865,2384386.271
46067,South Dakota,Hutchinson County,-141577.3654,2261393.131
46069,South Dakota,Hyde County,-276358.9991,2400293.677
46071,South Dakota,Jackson County,-451557.4631,2313599.399
46073,South Dakota,Jerauld County,-209919.4568,2344637.246
46075,South Dakota,Jones County,-374839.0237,2339199.223
46077,South Dakota,Kingsbury County,-118532.0045,2376455.485
46079,South Dakota,Lake County,-90214.43015,2337293.644
46081,South Dakota,Lawrence County,-618737.7102,2399672.546
46083,South Dakota,Lincoln County,-58281.17969,2254051.883
46085,South Dakota,Lyman County,-307805.3784,2328935.442
46087,South Dakota,Mccook County,-109887.6961,2298766.954
46089,South Dakota,Mcpherson County,-250710.1478,2535203.237
46091,South Dakota,Marshall County,-124452.9957,2531116.212
46093,South Dakota,Meade County,-531971.956,2416253.463
46095,South Dakota,Mellette County,-382542.6563,2297226.778
46097,South Dakota,Miner County,-128609.9015,2337858.508
46099,South Dakota,Minnehaha County,-63550.90974,2298236.18
46101,South Dakota,Moody County,-53597.7327,2336987.512
46103,South Dakota,Pennington County,-544854.9647,2354459.846
46105,South Dakota,Perkins County,-505718.5752,2517387.196
46107,South Dakota,Potter County,-311209.2548,2459402.316
46109,South Dakota,Roberts County,-73812.99616,2516059.048
46111,South Dakota,Sanborn County,-167035.9472,2338773.281
46113,South Dakota,Shannon County,-528269.9486,2278378.174
46115,South Dakota,Spink County,-184899.5626,2441123.59
46117,South Dakota,Stanley County,-375998.7297,2389659.715
46119,South Dakota,Sully County,-326633.7993,2421191.315
46121,South Dakota,Todd County,-381406.2224,2253803.081
46123,South Dakota,Tripp County,-313289.1572,2267676.007
46125,South Dakota,Turner County,-92716.54582,2257974.121
46127,South Dakota,Union County,-53294.07461,2204054.247
46129,South Dakota,Walworth County,-315312.9367,2500254.193
46135,South Dakota,Yankton County,-113095.3753,2224526.762
46137,South Dakota,Ziebach County,-446002.3629,2456755.968
47001,Tennessee,Anderson County,1049931.08,1517293.397
47003,Tennessee,Bedford County,856357.2052,1427328.438
47005,Tennessee,Benton County,707100.5037,1476031.462
47007,Tennessee,Bledsoe County,967420.9432,1448568.878
47009,Tennessee,Blount County,1080324.351,1472453.892
47011,Tennessee,Bradley County,1004074.66,1402909.732
47013,Tennessee,Campbell County,1050360.859,1549478.273
47015,Tennessee,Cannon County,888492.1213,1463779.752
47017,Tennessee,Carroll County,673982.0089,1462510.071
47019,Tennessee,Carter County,1230184.39,1561412.094
47021,Tennessee,Cheatham County,792420.0354,1505189.944
47023,Tennessee,Chester County,664187.0036,1399857.553
47025,Tennessee,Claiborne County,1092246.175,1564158.598
47027,Tennessee,Clay County,925559.4278,1551445.088
47029,Tennessee,Cocke County,1148190.432,1508312.175
47031,Tennessee,Coffee County,890984.4499,1428220.91
47033,Tennessee,Crockett County,613900.1412,1440053.289
47035,Tennessee,Cumberland County,981300.2002,1490075.909
47037,Tennessee,Davidson County,820136.6696,1497488.94
47039,Tennessee,Decatur County,707909.292,1423732.834
47041,Tennessee,Dekalb County,906833.5618,1485075.251
47043,Tennessee,Dickson County,769613.2804,1490478.433
47045,Tennessee,Dyer County,587460.4155,1465733.793
47047,Tennessee,Fayette County,594057.3759,1369437.698
47049,Tennessee,Fentress County,981560.013,1538563.917
47051,Tennessee,Franklin County,893385.1512,1390764.802
47053,Tennessee,Gibson County,630848.7409,1461826.732
47055,Tennessee,Giles County,808122.9412,1387528.65
47057,Tennessee,Grainger County,1108508.454,1542534.149
47059,Tennessee,Greene County,1168729.475,1539441.04
47061,Tennessee,Grundy County,923794.0448,1420267.612
47063,Tennessee,Hamblen County,1130964.59,1538940.24
47065,Tennessee,Hamilton County,976361.4366,1402799.232
47067,Tennessee,Hancock County,1130300.034,1573486.838
47069,Tennessee,Hardeman County,631968.8111,1373233.285
47071,Tennessee,Hardin County,704806.9977,1378006.108
47073,Tennessee,Hawkins County,1155827.955,1567649.426
47075,Tennessee,Haywood County,602784.1379,1413364.204
47077,Tennessee,Henderson County,682454.6507,1427321.819
47079,Tennessee,Henry County,684045.2994,1503615.232
47081,Tennessee,Hickman County,762722.4159,1451001.193
47083,Tennessee,Houston County,736212.1165,1502893.551
47085,Tennessee,Humphreys County,733433.8231,1475088.459
47087,Tennessee,Jackson County,916377.9189,1528837.858
47089,Tennessee,Jefferson County,1117506.505,1518403.98
47091,Tennessee,Johnson County,1251762.521,1583024.421
47093,Tennessee,Knox County,1074838.487,1506295.761
47095,Tennessee,Lake County,578262.3564,1496085.267
47097,Tennessee,Lauderdale County,570319.6912,1431113.079
47099,Tennessee,Lawrence County,775615.2899,1386238.343
47101,Tennessee,Lewis County,763666.8591,1420011.011
47103,Tennessee,Lincoln County,848965.7325,1384596.239
47105,Tennessee,Loudon County,1045269.345,1473443.892
47107,Tennessee,Mcminn County,1022145.226,1435569.079
47109,Tennessee,Mcnairy County,670916.6236,1372734.876
47111,Tennessee,Macon County,884802.4754,1544898.359
47113,Tennessee,Madison County,642477.6326,1419070.394
47115,Tennessee,Marion County,935947.6965,1392438.738
47117,Tennessee,Marshall County,829440.7966,1419536.869
47119,Tennessee,Maury County,800005.6455,1433519.612
47121,Tennessee,Meigs County,1003519.451,1443326.461
47123,Tennessee,Monroe County,1054521.839,1441620.393
47125,Tennessee,Montgomery County,763792.6892,1529000.581
47127,Tennessee,Moore County,867932.1185,1402806.643
47129,Tennessee,Morgan County,1009890.411,1514236.778
47131,Tennessee,Obion County,608662.182,1500813.258
47133,Tennessee,Overton County,950631.4031,1530922.107
47135,Tennessee,Perry County,729846.5067,1430051.469
47137,Tennessee,Pickett County,966729.8668,1556893.381
47139,Tennessee,Polk County,1034724.91,1402777.675
47141,Tennessee,Putnam County,934745.1136,1506224.85
47143,Tennessee,Rhea County,992341.2746,1452856.202
47145,Tennessee,Roane County,1024869.785,1483631.527
47147,Tennessee,Robertson County,808724.1121,1536456.989
47149,Tennessee,Rutherford County,856472.0528,1464324.985
47151,Tennessee,Scott County,1018778.169,1548456.038
47153,Tennessee,Sequatchie County,951961.4819,1421412.108
47155,Tennessee,Sevier County,1114579.928,1487896.549
47157,Tennessee,Shelby County,550793.4091,1365097.184
47159,Tennessee,Smith County,892650.4369,1513968.806
47161,Tennessee,Stewart County,723517.64,1525994.342
47163,Tennessee,Sullivan County,1211085.752,1583620.056
47165,Tennessee,Sumner County,845521.227,1533774.706
47167,Tennessee,Tipton County,560832.5681,1400842.826
47169,Tennessee,Trousdale County,873314.3684,1527952.854
47171,Tennessee,Unicoi County,1206237.896,1537392.801
47173,Tennessee,Union County,1079529.063,1540181.491
47175,Tennessee,Van Buren County,944039.4716,1457151.633
47177,Tennessee,Warren County,915225.4734,1452055.228
47179,Tennessee,Washington County,1197627.176,1556819.37
47181,Tennessee,Wayne County,740124.7034,1385670.155
47183,Tennessee,Weakley County,647357.4664,1496941.297
47185,Tennessee,White County,941083.7441,1482787.221
47187,Tennessee,Williamson County,813038.9437,1465842.026
47189,Tennessee,Wilson County,863535.2957,1500130.342
48001,Texas,Anderson County,32759.52117,971072.1661
48003,Texas,Andrews County,-621340.2735,1047497.467
48005,Texas,Angelina County,131856.8268,909755.6915
48007,Texas,Aransas County,-98286.78113,561621.3103
48009,Texas,Archer County,-247612.2685,1175555.101
48011,Texas,Armstrong County,-484909.2831,1336572.198
48013,Texas,Atascosa County,-246791.7419,650014.443
48015,Texas,Austin County,-26809.70672,756880.5833
48017,Texas,Bailey County,-625163.9159,1245116.015
48019,Texas,Bandera County,-313784.7852,746692.6238
48021,Texas,Bastrop County,-126291.398,781754.3424
48023,Texas,Baylor County,-296053.1023,1177137.523
48025,Texas,Bee County,-170967.9869,595638.4221
48027,Texas,Bell County,-140678.0197,885760.971
48029,Texas,Bexar County,-244489.3028,711523.6508
48031,Texas,Blanco County,-230548.7088,801852.2713
48033,Texas,Borden County,-505790.1712,1089155.717
48035,Texas,Bosque County,-153865.5733,982002.2698
48037,Texas,Bowie County,145557.5522,1154404.095
48039,Texas,Brazoria County,53360.71523,679659.7669
48041,Texas,Brazos County,-28875.96767,842781.3393
48043,Texas,Brewster County,-699895.9101,775137.8522
48045,Texas,Briscoe County,-474100.4873,1287254.728
48047,Texas,Brooks County,-221480.7755,443748.0402
48049,Texas,Brown County,-282756.1289,971075.147
48051,Texas,Burleson County,-59499.42417,824225.7779
48053,Texas,Burnet County,-208330.3374,859344.6478
48055,Texas,Caldwell County,-156407.9945,752647.7273
48057,Texas,Calhoun County,-59349.28891,603782.9306
48059,Texas,Callahan County,-315984.9823,1030567.394
48061,Texas,Cameron County,-152707.1523,343702.6677
48063,Texas,Camp County,94875.23015,1100885.162
48065,Texas,Carson County,-481852.3307,1385563.618
48067,Texas,Cass County,153706.5322,1113323.039
48069,Texas,Castro County,-569843.0498,1293013.621
48071,Texas,Chambers County,134535.6277,741358.743
48073,Texas,Cherokee County,78642.44955,974010.896
48075,Texas,Childress County,-383081.7245,1282632.547
48077,Texas,Clay County,-203028.2676,1193350.656
48079,Texas,Cochran County,-628767.2844,1193365.505
48081,Texas,Coke County,-426397.802,989637.1567
48083,Texas,Coleman County,-325560.9972,972414.726
48085,Texas,Collin County,-53055.0615,1124466.619
48087,Texas,Collingsworth County,-386556.4254,1331567.006
48089,Texas,Colorado County,-50940.92621,727452.6429
48091,Texas,Comal County,-220101.1011,750760.4485
48093,Texas,Comanche County,-240736.4503,989302.1725
48095,Texas,Concho County,-366352.0194,924283.8463
48097,Texas,Cooke County,-111715.9055,1175398.715
48099,Texas,Coryell County,-170490.9204,925569.9998
48101,Texas,Cottle County,-391808.4501,1232479.965
48103,Texas,Crane County,-616568.6442,949303.0712
48105,Texas,Crockett County,-516749.3095,864401.7887
48107,Texas,Crosby County,-488129.8388,1185512.881
48109,Texas,Culberson County,-805531.9108,966245.4583
48111,Texas,Dallam County,-587190.9165,1490321.036
48113,Texas,Dallas County,-72453.85712,1077556.612
48115,Texas,Dawson County,-553793.7307,1091912.099
48117,Texas,Deaf Smith County,-597674.5409,1343729.178
48119,Texas,Delta County,30387.23026,1146514.306
48121,Texas,Denton County,-103451.09,1126816.461
48123,Texas,Dewitt County,-132253.0463,668513.361
48125,Texas,Dickens County,-440164.6324,1183174.325
48127,Texas,Dimmit County,-368864.2365,602002.0084
48129,Texas,Donley County,-435762.6053,1333952.451
48131,Texas,Duval County,-248537.3458,516062.8474
48133,Texas,Eastland County,-265257.2065,1032244.202
48135,Texas,Ector County,-615831.7301,998406.1846
48137,Texas,Edwards County,-414901.2517,776874.765
48139,Texas,Ellis County,-74423.2684,1030988.275
48141,Texas,El Paso County,-963428.4847,1017949.003
48143,Texas,Erath County,-207912.9784,1020520.641
48145,Texas,Falls County,-88880.7923,909126.2269
48147,Texas,Fannin County,-9847.679889,1169603.134
48149,Texas,Fayette County,-88814.43179,756119.8599
48151,Texas,Fisher County,-409984.588,1084101.795
48153,Texas,Floyd County,-485562.7542,1236610.187
48155,Texas,Foard County,-346421.322,1219048.761
48157,Texas,Fort Bend County,22208.58992,716991.8718
48159,Texas,Franklin County,72364.50283,1123146.226
48161,Texas,Freestone County,-14061.30345,958890.4528
48163,Texas,Frio County,-303611.4456,648863.0189
48165,Texas,Gaines County,-617736.7898,1095971.604
48167,Texas,Galveston County,100981.1827,702239.0095
48169,Texas,Garza County,-490684.8987,1137041.262
48171,Texas,Gillespie County,-282875.2602,809110.2765
48173,Texas,Glasscock County,-519738.6193,992346.8761
48175,Texas,Goliad County,-139702.7055,621651.5696
48177,Texas,Gonzales County,-144813.8662,710241.9405
48179,Texas,Gray County,-433194.4878,1382641.693
48181,Texas,Grayson County,-62435.18733,1173524.925
48183,Texas,Gregg County,110603.9819,1045985.443
48185,Texas,Grimes County,1387.057181,829724.8269
48187,Texas,Guadalupe County,-188739.9578,725080.3609
48189,Texas,Hale County,-533464.3002,1239213.649
48191,Texas,Hall County,-426157.2937,1284810.593
48193,Texas,Hamilton County,-199234.7007,961114.0627
48195,Texas,Hansford County,-476370.9236,1483243.633
48197,Texas,Hardeman County,-342073.4682,1254162.835
48199,Texas,Hardin County,154523.9725,807576.6117
48201,Texas,Harris County,58635.65531,753761.0836
48203,Texas,Harrison County,152138.513,1054224.785
48205,Texas,Hartley County,-590665.7994,1441428.922
48207,Texas,Haskell County,-345565.0079,1129978.658
48209,Texas,Hays County,-195597.1012,777913.5928
48211,Texas,Hemphill County,-382198.3721,1429159.6
48213,Texas,Henderson County,13719.21272,1015487.959
48215,Texas,Hidalgo County,-219365.8249,373818.4965
48217,Texas,Hill County,-106460.3465,991375.989
48219,Texas,Hockley County,-584118.1806,1190661.967
48221,Texas,Hood County,-171368.89,1041374.8
48223,Texas,Hopkins County,40378.23231,1120070.279
48225,Texas,Houston County,54792.74109,915968.7176
48227,Texas,Howard County,-508951.2183,1040478.111
48229,Texas,Hudspeth County,-887263.3211,975024.4929
48231,Texas,Hunt County,-7944.672957,1117079.176
48233,Texas,Hutchinson County,-479136.7021,1434344.054
48235,Texas,Irion County,-472408.0772,926657.2628
48237,Texas,Jack County,-201174.252,1131688.959
48239,Texas,Jackson County,-56351.3882,653581.2985
48241,Texas,Jasper County,188532.2701,854003.3502
48243,Texas,Jeff Davis County,-776812.0678,882149.153
48245,Texas,Jefferson County,177294.0906,758141.2858
48247,Texas,Jim Hogg County,-269213.4295,446308.9932
48249,Texas,Jim Wells County,-206962.2813,520538.4941
48251,Texas,Johnson County,-127874.7659,1034927.047
48253,Texas,Jones County,-361293.8508,1081676.016
